rssi,mac_address,timestamp,distance
-75,B0:B4:48:BC:63:07,145858988565,8.33
-67,B0:B4:48:BC:63:07,145858988565,6.43
-66,B0:B4:48:BC:63:07,145858988565,6.19
-69,B0:B4:48:BC:63:07,145858988565,6.9
-68,B0:B4:48:BC:63:07,145858988565,6.67
-72,B0:B4:48:BC:63:07,145858988565,7.62
-72,B0:B4:48:BC:63:07,145858988565,7.62
-65,B0:B4:48:BC:63:07,145858988565,5.95
-65,B0:B4:48:BC:63:07,145858988607,5.95
-83,B0:B4:48:BC:63:07,145858988607,10.24
-83,B0:B4:48:BC:63:07,145858988607,10.24
-76,B0:B4:48:BC:63:07,145858988607,8.57
-76,B0:B4:48:BC:63:07,145858988608,8.57
-73,B0:B4:48:BC:63:07,145858988608,7.86
-73,B0:B4:48:BC:63:07,145858988608,7.86
-79,B0:B4:48:BC:63:07,145858988608,9.29
-78,B0:B4:48:BC:63:07,145858988661,9.05
-69,B0:B4:48:BC:63:07,145858988661,6.9
-69,B0:B4:48:BC:63:07,145858988661,6.9
-75,B0:B4:48:BC:63:07,145858988661,8.33
-75,B0:B4:48:BC:63:07,145858988661,8.33
-64,B0:B4:48:BC:63:07,145858988661,5.71
-64,B0:B4:48:BC:63:07,145858988661,5.71
-61,B0:B4:48:BC:63:07,145858988661,5.0
-61,B0:B4:48:BC:63:07,145858988703,5.0
-68,B0:B4:48:BC:63:07,145858988703,6.67
-68,B0:B4:48:BC:63:07,145858988703,6.67
-64,B0:B4:48:BC:63:07,145858988703,5.71
-64,B0:B4:48:BC:63:07,145858988703,5.71
-62,B0:B4:48:BC:63:07,145858988703,5.24
-65,B0:B4:48:BC:63:07,145858988703,5.95
-65,B0:B4:48:BC:63:07,145858988703,5.95
-67,B0:B4:48:BC:63:07,145858988756,6.43
-66,B0:B4:48:BC:63:07,145858988756,6.19
-65,B0:B4:48:BC:63:07,145858988756,5.95
-65,B0:B4:48:BC:63:07,145858988756,5.95
-65,B0:B4:48:BC:63:07,145858988756,5.95
-65,B0:B4:48:BC:63:07,145858988756,5.95
-60,B0:B4:48:BC:63:07,145858988756,4.76
-60,B0:B4:48:BC:63:07,145858988756,4.76
-65,B0:B4:48:BC:63:07,145858988807,5.95
-65,B0:B4:48:BC:63:07,145858988807,5.95
-69,B0:B4:48:BC:63:07,145858988807,6.9
-69,B0:B4:48:BC:63:07,145858988807,6.9
-64,B0:B4:48:BC:63:07,145858988807,5.71
-64,B0:B4:48:BC:63:07,145858988807,5.71
-68,B0:B4:48:BC:63:07,145858988807,6.67
-68,B0:B4:48:BC:63:07,145858988807,6.67
-62,B0:B4:48:BC:63:07,145858988848,5.24
-62,B0:B4:48:BC:63:07,145858988848,5.24
-63,B0:B4:48:BC:63:07,145858988848,5.48
-62,B0:B4:48:BC:63:07,145858988848,5.24
-64,B0:B4:48:BC:63:07,145858988848,5.71
-64,B0:B4:48:BC:63:07,145858988848,5.71
-65,B0:B4:48:BC:63:07,145858988848,5.95
-66,B0:B4:48:BC:63:07,145858988848,6.19
-62,B0:B4:48:BC:63:07,145858988891,5.24
-62,B0:B4:48:BC:63:07,145858988891,5.24
-66,B0:B4:48:BC:63:07,145858988891,6.19
-66,B0:B4:48:BC:63:07,145858988891,6.19
-60,B0:B4:48:BC:63:07,145858988891,4.76
-63,B0:B4:48:BC:63:07,145858988891,5.48
-63,B0:B4:48:BC:63:07,145858988891,5.48
-63,B0:B4:48:BC:63:07,145858988891,5.48
-63,B0:B4:48:BC:63:07,145858988944,5.48
-61,B0:B4:48:BC:63:07,145858988944,5.0
-61,B0:B4:48:BC:63:07,145858988944,5.0
-62,B0:B4:48:BC:63:07,145858988945,5.24
-62,B0:B4:48:BC:63:07,145858988945,5.24
-70,B0:B4:48:BC:63:07,145858988945,7.14
-69,B0:B4:48:BC:63:07,145858988945,6.9
-65,B0:B4:48:BC:63:07,145858988945,5.95
-65,B0:B4:48:BC:63:07,145858988986,5.95
-66,B0:B4:48:BC:63:07,145858988986,6.19
-66,B0:B4:48:BC:63:07,145858988986,6.19
-63,B0:B4:48:BC:63:07,145858988986,5.48
-63,B0:B4:48:BC:63:07,145858988986,5.48
-62,B0:B4:48:BC:63:07,145858988986,5.24
-62,B0:B4:48:BC:63:07,145858988986,5.24
-70,B0:B4:48:BC:63:07,145858988986,7.14
-71,B0:B4:48:BC:63:07,145858989038,7.38
-64,B0:B4:48:BC:63:07,145858989038,5.71
-64,B0:B4:48:BC:63:07,145858989038,5.71
-61,B0:B4:48:BC:63:07,145858989038,5.0
-61,B0:B4:48:BC:63:07,145858989038,5.0
-63,B0:B4:48:BC:63:07,145858989038,5.48
-63,B0:B4:48:BC:63:07,145858989038,5.48
-63,B0:B4:48:BC:63:07,145858989038,5.48
-63,B0:B4:48:BC:63:07,145858989079,5.48
-62,B0:B4:48:BC:63:07,145858989079,5.24
-62,B0:B4:48:BC:63:07,145858989079,5.24
-63,B0:B4:48:BC:63:07,145858989079,5.48
-63,B0:B4:48:BC:63:07,145858989079,5.48
-66,B0:B4:48:BC:63:07,145858989079,6.19
-66,B0:B4:48:BC:63:07,145858989079,6.19
-68,B0:B4:48:BC:63:07,145858989079,6.67
-68,B0:B4:48:BC:63:07,145858989154,6.67
-65,B0:B4:48:BC:63:07,145858989154,5.95
-72,B0:B4:48:BC:63:07,145858989154,7.62
-73,B0:B4:48:BC:63:07,145858989154,7.86
-61,B0:B4:48:BC:63:07,145858989154,5.0
-61,B0:B4:48:BC:63:07,145858989154,5.0
-66,B0:B4:48:BC:63:07,145858989154,6.19
-65,B0:B4:48:BC:63:07,145858989206,5.95
-65,B0:B4:48:BC:63:07,145858989206,5.95
-75,B0:B4:48:BC:63:07,145858989206,8.33
-74,B0:B4:48:BC:63:07,145858989206,8.1
-63,B0:B4:48:BC:63:07,145858989206,5.48
-63,B0:B4:48:BC:63:07,145858989206,5.48
-65,B0:B4:48:BC:63:07,145858989206,5.95
-65,B0:B4:48:BC:63:07,145858989206,5.95
-69,B0:B4:48:BC:63:07,145858989248,6.9
-69,B0:B4:48:BC:63:07,145858989249,6.9
-69,B0:B4:48:BC:63:07,145858989249,6.9
-69,B0:B4:48:BC:63:07,145858989249,6.9
-69,B0:B4:48:BC:63:07,145858989249,6.9
-69,B0:B4:48:BC:63:07,145858989249,6.9
-75,B0:B4:48:BC:63:07,145858989249,8.33
-75,B0:B4:48:BC:63:07,145858989249,8.33
-69,B0:B4:48:BC:63:07,145858989291,6.9
-69,B0:B4:48:BC:63:07,145858989291,6.9
-65,B0:B4:48:BC:63:07,145858989291,5.95
-65,B0:B4:48:BC:63:07,145858989291,5.95
-68,B0:B4:48:BC:63:07,145858989291,6.67
-73,B0:B4:48:BC:63:07,145858989291,7.86
-73,B0:B4:48:BC:63:07,145858989291,7.86
-63,B0:B4:48:BC:63:07,145858989291,5.48
-62,B0:B4:48:BC:63:07,145858989333,5.24
-63,B0:B4:48:BC:63:07,145858989333,5.48
-63,B0:B4:48:BC:63:07,145858989333,5.48
-69,B0:B4:48:BC:63:07,145858989333,6.9
-69,B0:B4:48:BC:63:07,145858989333,6.9
-69,B0:B4:48:BC:63:07,145858989333,6.9
-69,B0:B4:48:BC:63:07,145858989333,6.9
